time,cycles,branches,instructions,cache-reference,cache-misses,bus-cycles,branch-loads,iTLB-load-misse,dTLB-load-misse
3.416586305,0,0,10973351,123779,488,26565,2780662,0,0
3.417692448,0,0,10934922,124646,278,26538,2761206,0,0
3.418805098,0,0,9642723,168374,11604,26451,2399101,0,0
3.419878265,0,0,6364782,305003,6823,25589,1424242,0,0
3.420987523,0,0,0,301015,1961,26625,1516207,0,0
3.422092643,0,0,0,297294,2459,26518,1484906,0,0
3.423203533,0,0,0,312763,4531,26671,1469672,0,0
3.42431011,0,0,0,314832,1785,26408,1489594,109,0
3.425419314,0,0,0,0,1888,26612,1518750,206,0
3.426524088,0,0,0,0,9435,26542,1434726,263,0
3.427644711,0,0,0,0,12704,26726,1549697,51,519
3.428755746,0,0,0,0,0,26649,1456659,104,864
3.429862486,0,0,0,0,0,26566,1499983,344,1725
3.430967201,0,0,0,0,0,7802,121156,565,1286
3.432066112,0,0,0,0,0,0,0,0,0
3.433194175,0,0,0,0,0,0,0,0,0
3.43430381,0,0,0,0,0,0,0,0,0
3.435413165,0,0,0,0,0,0,0,0,0
3.436552737,0,0,0,0,0,0,0,0,0
3.437679598,0,0,0,0,0,0,0,0,0
3.438803672,0,0,0,0,0,0,0,0,0
3.439914378,0,0,0,0,0,0,0,0,0
3.441048012,0,0,0,0,0,0,0,0,0
3.442165217,0,0,0,0,0,0,0,0,0
3.44327812,0,0,0,0,0,0,0,0,0
3.444384078,0,0,0,0,0,0,0,0,0
3.44550081,0,0,0,0,0,0,0,0,0
3.446629401,0,0,0,0,0,0,0,0,0
3.447756259,0,0,0,0,0,0,0,0,0
3.448878882,0,0,0,0,0,0,0,0,0
3.450001263,0,0,0,0,0,0,0,0,0
3.451090606,0,0,0,0,0,0,0,0,0
3.452183213,0,0,0,0,0,638,11196,3,83
3.453306319,0,0,0,0,0,0,0,0,0
3.45441609,0,0,0,0,0,0,0,0,0
3.455505224,0,0,0,0,0,0,0,0,0
3.456674308,0,0,0,0,0,0,0,0,0
3.457796289,0,0,0,0,0,0,0,0,0
3.458923191,0,0,0,0,0,0,0,0,0
3.460011983,0,0,0,0,0,0,0,0,0
3.46113704,0,0,0,0,0,0,0,0,0
3.462292615,0,0,0,0,0,0,0,0,0
3.463416738,0,0,0,0,0,0,0,0,0
3.464523607,0,0,0,0,0,0,0,0,0
3.465640588,0,0,0,0,0,0,0,0,0
3.466739657,0,0,0,0,0,6870,38122,122,231
3.467877467,0,0,0,0,0,580,1981,39,63
3.469043593,0,0,0,0,0,6148,23173,69,146
3.470140939,0,0,0,0,0,5934,23476,102,202
3.471232271,0,0,0,0,0,0,0,0,0
3.472319966,839217,0,0,0,0,4271,25271,31,17
3.473419564,850110,0,0,0,0,0,24003,105,223
3.474519162,25928,0,0,0,0,0,0,0,0
3.475617533,832223,0,0,0,0,0,23985,102,230
3.47670997,0,0,0,0,0,0,0,0,0
3.477793267,0,0,0,0,0,0,0,0,0
3.478878135,855218,0,0,0,0,0,24530,98,253
3.479961459,0,0,0,0,0,0,0,0,0
3.481134911,844648,0,0,0,0,0,24568,104,264
3.482233237,173752,0,0,0,0,0,3284,71,126
3.483386821,690301,0,0,0,0,0,22258,43,155
3.484542572,838095,0,0,0,0,0,26421,28,84
3.485646994,116553,0,0,0,0,0,3095,71,124
3.486819349,758466,0,0,0,0,0,22158,38,161
3.487880561,826843,33299,1394656,0,0,0,10367,36,63
3.489007766,0,0,0,0,0,0,0,0,0
3.490118906,0,0,0,0,0,0,0,0,0
3.491232492,725683,8269,1283122,0,0,0,0,88,194
3.492361148,155334,19150,103789,0,0,0,0,7,69
3.4934756,841066,26298,1379337,0,0,0,0,100,231
3.494593423,317614,3650,547143,0,0,0,0,73,109
3.495735548,564305,23626,839060,0,0,0,0,41,114
3.496857515,836603,26047,1377979,0,0,0,0,97,212
3.497982199,128833,3064,190210,0,0,0,0,74,99
3.499125901,751471,24886,1201361,0,0,0,0,42,119
3.500250296,860010,27122,1384066,0,0,0,0,104,233
3.501381618,0,0,0,0,0,0,0,0,0
3.502504226,0,0,0,0,0,0,0,0,0
3.50362415,501645,7631,839669,11194,0,0,0,390,145
3.504809176,378039,19846,547454,14070,0,0,0,0,84
3.505955875,835338,25987,1377545,27256,0,0,0,0,210
3.507104913,473973,7365,832156,14021,0,0,0,0,12
3.508315386,370734,19906,554042,12020,0,0,0,0,8
3.509503809,836864,25887,1376874,27516,0,0,0,0,209
3.510680856,446912,7210,736765,16240,0,0,0,0,135
3.511942187,432355,19876,648242,14429,0,0,0,0,84
3.513130528,811188,25876,1376986,25031,0,0,0,0,200
3.514290095,649142,7912,1164396,15068,0,0,0,0,12
3.515504814,216376,20006,227066,9635,0,0,0,0,12
3.516755053,0,0,0,0,0,0,0,0,0
3.517998513,448317,7207,733509,16592,0,0,0,0,132
3.519293577,528036,22330,782659,21895,0,0,0,0,86
3.520652355,793651,25438,1256714,23112,4584,0,0,0,56
3.521936342,852838,25895,1377101,27048,4798,0,0,0,0
3.523175214,407033,7139,690037,14105,2442,0,0,0,0
3.52443776,488456,21191,704304,18242,3798,12028,0,0,0
3.525765817,0,26511,1377181,23355,3785,21588,0,0,0
3.526988624,0,10717,1299529,18497,4037,20908,0,0,0
3.528282734,0,16342,85357,5913,873,2145,0,0,0
3.529611236,0,0,0,0,0,0,0,0,0
3.530833947,0,26655,1382972,26901,5686,23215,0,0,0
3.532117669,0,5495,650744,16977,3120,12486,0,0,0
3.53346363,0,25362,827117,25106,5704,15613,0,0,0
3.534839468,0,23731,1292437,21052,6703,20367,0,0,0
3.536147884,0,9764,1389928,25475,8517,22736,37979,0,0
3.537458277,0,0,904834,17421,4306,15874,7944,0,0
3.53886316,0,0,921392,21175,6007,16639,22514,0,0
3.540291254,0,0,1123712,21239,14390,18696,26291,0,0
3.541682034,0,0,0,24488,9465,23470,23352,0,0
3.542987155,0,0,0,0,0,0,0,0,0
3.544243771,0,0,0,10387,3286,7604,3738,0,0
3.54553794,0,0,0,20033,6856,15823,23276,0,0
3.546841827,0,0,0,24998,6362,22175,26489,0,0
3.548073964,0,0,0,16141,2856,14469,8772,0,0
3.549350793,0,0,0,19341,4639,13939,22858,0,0
3.550664733,0,0,0,18911,6061,17479,22764,0,0
3.551974068,0,0,0,23733,7882,21853,26788,25,0
3.553271248,0,0,0,0,4356,14173,7552,92,0
3.554626089,0,0,0,0,3716,9134,18695,15,0
3.555973494,0,0,0,0,0,0,0,0,0
3.557275356,0,0,0,0,8747,21916,8539,95,0
3.558613463,0,0,0,0,9815,17130,25699,63,0
3.55991959,0,0,0,0,5409,15582,22890,80,0
3.561246161,0,0,0,0,6561,23990,24824,36,0
3.562495572,0,0,0,0,7777,22396,25966,99,0
3.563808112,0,0,0,0,14023,11456,7419,28,30
3.565139172,0,0,0,0,0,12660,23261,71,98
3.566458492,0,0,0,0,0,22078,23798,50,115
3.567729938,0,0,0,0,0,0,0,0,0
3.568932817,0,0,0,0,0,4227,3136,72,100
3.570227892,0,0,0,0,0,19957,23866,35,120
3.571505475,585603,0,0,0,0,23337,26018,36,35
3.572760949,457646,0,0,0,0,0,7331,84,132
3.57407305,469699,0,0,0,0,0,22615,34,93
3.575408306,773281,0,0,0,0,0,23335,25,4
3.576705173,881700,0,0,0,0,0,27925,101,221
3.577995192,459144,0,0,0,0,0,7421,94,130
3.579248261,392487,0,0,0,0,0,21650,91,173
3.580541746,847475,28719,1390518,0,0,0,5823,39,144
3.581834266,0,0,0,0,0,0,0,0,0
3.583105924,213669,3322,347270,0,0,0,0,72,107
3.584410037,688800,24395,1039579,24327,0,0,0,80,134
3.585667354,856114,26396,1381704,28294,0,0,0,0,206
3.586968237,510235,7484,902597,15113,0,0,0,0,12
3.588294069,465953,21997,706077,19268,0,0,0,0,101
3.589608281,726737,23881,1155272,19650,0,0,0,0,109
3.590883193,815337,26561,1382403,22743,0,0,0,0,203
3.592123142,444416,8195,695559,20630,0,0,0,0,158
3.593443446,449964,20036,696229,13476,0,0,0,0,82
3.594727266,0,0,0,0,0,0,0,0,0
3.59597492,639935,9009,1035724,21448,1955,0,0,0,439
3.597294379,271466,19446,357121,12819,2652,0,0,0,0
3.598579618,0,0,0,0,0,0,0,0,0
3.599852212,0,0,0,0,0,0,0,0,0
3.60112841,0,0,0,0,0,0,0,0,0
3.602377741,0,0,0,0,0,0,0,0,0
3.603630783,0,0,0,0,0,0,0,0,0
3.604901739,0,0,0,0,0,0,0,0,0
3.606153031,0,0,0,0,0,0,0,0,0
3.607416827,0,0,0,0,0,0,0,0,0
3.608669133,868846,26203,1378351,30963,8876,0,0,0,0
3.609992734,468239,7281,783671,16842,2903,0,0,0,0
3.611305116,514103,22912,810032,18911,4000,0,0,0,0
3.612610623,757309,24418,1177113,19565,4108,18572,0,0,0
3.613895524,0,26531,1382397,28115,5180,22737,0,0,0
3.615158251,0,0,0,0,0,0,0,0,0
3.616424676,0,0,0,0,0,0,0,0,0
3.617637174,0,25630,1375726,29270,5219,22664,0,0,0
3.618948941,0,7303,870530,15470,2900,14568,0,0,0
3.620226643,0,23402,644503,19750,4560,11908,0,0,0
3.621554878,0,23620,1255975,20395,4417,19447,0,0,0
3.622838384,0,26515,1382301,29155,5605,22548,0,0,0
3.624076624,0,5041,648281,17267,2623,11821,0,0,0
3.625386772,0,22631,741001,20384,3624,12865,0,0,0
3.626768022,0,26205,1377409,24095,3924,21878,0,0,0
3.628002947,0,0,0,0,0,0,0,0,0
3.629258839,0,3167,327351,10070,1261,6596,0,0,0
3.63060128,0,23119,1051565,18005,3616,17314,0,0,0
3.631909978,0,10226,1383654,24267,5377,21842,77680,0,0
3.633240851,0,0,995588,17459,11151,18257,8098,0,0
3.634597884,0,0,963797,19701,9534,16691,23026,0,0
3.636020007,0,0,817485,19054,8971,14635,25824,0,0
3.637420904,0,0,1372351,25025,14688,22978,23543,0,0
3.638738505,0,0,1382330,22629,5975,21971,26520,0,0
3.639979684,0,0,649668,17882,3198,11916,8375,0,0
3.641264081,0,0,734175,14319,2529,11637,18767,0,0
3.64256513,0,0,0,0,0,0,0,0,0
3.643836522,0,0,942583,19769,2721,18124,9334,0,0
3.645193743,0,0,0,23447,10381,13680,22589,0,0
3.646585406,0,0,0,21690,13669,17843,25073,0,0
3.647919482,0,0,0,15663,4898,21211,24626,69,0
3.649230092,0,0,0,0,5250,21575,20428,96,0
3.650531311,0,0,0,0,2749,12566,13676,31,0
3.651942875,0,0,0,0,6544,12324,21962,66,0
3.653317658,0,0,0,0,15485,23237,23895,58,0
3.654613588,0,0,0,0,0,0,0,0,0
3.655912575,0,0,0,0,2816,9664,4737,73,0
3.657213199,0,0,0,0,4573,14175,23226,50,0
3.658493871,0,0,0,0,5149,22603,25683,98,0
3.659774904,0,0,0,0,2746,18947,8335,25,17
3.661145229,0,0,0,0,0,12573,23375,89,123
3.66254118,0,0,0,0,0,17493,25481,52,113
3.663841948,658691,0,0,0,0,21201,25156,16,6
3.665167499,844341,0,0,0,0,0,25647,102,202
3.666504471,0,0,0,0,0,0,0,0,0
3.667839695,0,0,0,0,0,0,1052,0,29
3.669250596,929620,0,0,0,0,0,25829,113,178
3.670537183,777966,0,0,0,0,0,22568,95,179
3.671838139,463157,0,0,0,0,0,11623,29,51
3.673193821,511004,0,0,0,0,0,22619,84,100
3.674529193,816678,0,0,0,0,0,23234,31,116
3.675763237,825289,52578,1276005,0,0,0,11737,36,10
3.677089335,418403,7125,691058,0,0,0,0,91,133
3.678413983,483999,21972,738756,0,0,0,0,31,88
3.679796608,793448,25055,1340148,0,0,0,0,22,3
3.681258796,0,0,0,0,0,0,0,0,0
3.68258108,412803,4724,646466,0,0,0,0,101,126
3.683997381,624576,25234,822198,0,0,0,0,91,207
3.685393811,830483,24243,1300071,0,0,0,0,37,108
3.686735869,800366,25795,1376598,0,0,0,0,33,8
3.687969427,666156,9117,1177498,13174,0,0,0,68,10
3.689323473,486978,22749,727140,20776,0,0,0,0,112
3.690667371,566017,22736,866249,20841,0,0,0,0,110
3.691972667,815357,26996,1384672,22398,9383,0,0,0,5
3.693258661,0,0,0,0,0,0,0,0,0
3.694518429,70350,2878,78915,9310,1256,0,0,0,0
3.695836966,822344,24376,1306979,20800,3698,10811,0,0,0
3.697153776,0,26534,1382417,28097,4991,22657,0,0,0
3.698439524,0,7219,817989,13512,2503,13557,0,0,0
3.699743343,0,21752,640083,18035,3607,11466,0,0,0
3.701098707,0,25309,1311028,22547,3614,20581,0,0,0
3.702382253,0,25672,1375926,21794,4853,21672,0,0,0
3.703668604,0,7078,758865,13019,2534,12691,8076,0,0
3.704975068,0,0,634169,11304,2492,9781,20619,0,0
3.706272553,0,0,0,0,0,0,0,0,0
3.707529498,0,0,1091563,17985,2541,18071,8377,0,0
3.708834115,0,0,0,22530,3664,13303,21802,0,0
3.710175417,0,0,0,19911,3628,15101,23190,0,0
3.711452178,0,0,0,24282,4898,21812,26413,0,0
3.7127498,0,0,0,17514,2542,18437,8186,0,0
3.714051971,0,0,0,19714,3651,12741,22672,0,0
3.715328205,0,0,0,14212,3617,14543,22280,0,0
3.716603646,0,0,0,30997,5083,23109,27175,0,0
3.717906866,0,0,0,17104,2555,16620,7975,0,0
3.719250568,0,0,0,12295,2364,6431,18308,0,0
3.720533798,0,0,0,0,0,0,0,0,0
3.721797718,0,0,0,23363,4729,22151,24645,0,0
3.723157223,0,0,0,18281,2497,14181,9931,0,0
3.724462436,0,0,0,4239,3628,11266,21762,128,0
3.725817635,0,0,0,0,3655,20978,24726,35,0
3.727102872,0,0,0,0,4775,21263,25698,30,0
3.728414227,0,0,0,0,2419,13060,7459,92,0
3.729725306,0,0,0,0,3705,13641,22801,83,0
3.731039444,0,0,0,0,3458,18418,22891,35,0
3.732318339,0,0,0,0,0,0,0,0,0
3.733577994,0,0,0,0,0,0,0,0,0
3.734850639,0,0,0,0,0,0,0,0,0
3.736054211,0,0,0,0,0,0,0,0,0
3.737335143,0,0,0,0,7658,8791,3691,75,0
3.738695724,0,0,0,0,13863,18545,26379,57,0
3.739984682,0,0,0,0,2234,20474,24371,18,19
3.741274597,0,0,0,0,0,22613,26439,99,200
3.742604836,0,0,0,0,0,0,0,0,0
3.743859966,0,0,0,0,0,0,0,0,0
3.74525861,0,0,0,0,0,0,0,0,0
3.746680885,0,0,0,0,0,0,0,0,0
3.748094074,0,0,0,0,0,0,0,0,0
3.749467007,0,0,0,0,0,0,0,0,0
3.750842954,0,0,0,0,0,0,0,0,0
3.752131949,0,0,0,0,0,4808,3214,76,112
3.753474407,0,0,0,0,0,20292,25184,43,108
3.75477692,0,0,0,0,0,23424,27200,101,202
3.756019764,0,0,0,0,0,10244,4505,73,130
3.757315082,0,0,0,0,0,13264,23674,42,82
3.758709733,0,0,0,0,0,0,0,0,0
3.759982882,562712,0,0,0,0,9569,8736,91,157
3.761343573,515574,0,0,0,0,0,22379,88,168
3.76276569,831917,0,0,0,0,0,24468,38,115
3.764012637,826836,39585,1388635,0,0,0,14794,33,23
3.765333766,423361,5424,650043,0,0,0,0,98,127
3.766705312,582966,25323,851243,0,0,0,0,27,97
3.767978353,757416,24265,1270550,36700,0,0,0,14,8
3.769291021,782748,15313,1325214,25036,0,0,0,0,171
3.770595777,92070,13059,68203,5883,0,0,0,0,40
3.771899121,0,0,0,0,0,0,0,0,0
3.773162303,843365,26437,1379512,28033,0,0,0,0,203
3.774462576,382932,4916,647091,15438,0,0,0,0,126
3.775911994,493167,23819,749398,18869,0,0,0,0,176
3.777293716,920699,25980,1373767,25681,0,0,0,0,120
3.778608828,872119,27148,1385434,29778,0,0,0,0,210
3.779915898,325299,4605,540061,12727,0,0,0,0,129
3.781217723,563043,23285,847268,19985,0,0,0,0,95
3.782502472,849467,27147,1385370,29497,0,0,0,0,210
3.783789188,0,0,0,0,0,0,0,0,0
3.785096194,2725,927,8274,5402,0,0,0,0,93
3.786471544,854629,26073,1373901,24751,0,0,0,0,118
3.787763303,786254,24246,1385140,23235,6037,0,0,0,8
3.789135159,409626,8142,646815,12889,1256,0,0,0,0
3.790488884,528580,25755,764831,24546,4864,0,0,0,0
3.791773944,804923,25147,1368084,17043,3763,0,0,0,0
3.793090687,613641,7933,1065598,17661,2497,0,0,0,0
3.794353483,378259,22325,543582,19291,3674,0,0,0,0
3.795663064,688677,24490,1161377,15332,3679,0,0,0,0
3.796985417,0,0,0,0,0,0,0,0,0
3.798250375,294112,3670,506428,10595,1253,0,0,0,0
3.799516772,575365,23374,876030,18508,3599,0,0,0,0
3.800845259,877174,28246,1391665,32642,5074,0,0,0,0
3.802162642,578550,7835,1004695,17760,2746,0,0,0,0
3.803423838,320421,22354,399538,19875,4078,7158,0,0,0
3.804741413,0,26308,1377666,22156,4049,21373,0,0,0
3.80602898,0,8879,1286748,21195,3728,20899,0,0,0
3.807334364,0,21754,660715,16902,2434,11408,4707,0,0
3.808694147,0,9157,829152,17368,3781,13485,24347,0,0
3.809988166,0,0,0,0,0,0,0,0,0
3.811248379,0,0,680272,16751,2437,12328,7755,0,0
3.812594618,0,0,776209,17141,3453,11944,21849,0,0
3.813997707,0,0,0,25698,3672,22088,25260,0,0
3.815228413,0,0,0,19597,4802,20857,18334,0,0
3.816509984,0,0,0,15740,1431,8098,12239,0,0
3.817794085,0,0,0,20445,3760,16334,23862,0,0
3.819154903,0,0,0,29812,5911,24229,25255,0,0
3.820442846,0,0,0,15084,2768,15584,8981,0,0
3.821749427,0,0,0,9357,2884,7050,17690,0,0
3.823079609,0,0,0,0,0,0,0,0,0
3.824337086,0,0,0,16888,2848,18454,9429,0,0
3.825591882,0,0,0,15533,4104,8246,20904,0,0
3.826945175,0,0,0,15383,3741,18412,21049,0,0
3.828206363,0,0,0,38552,5016,22078,26030,31,0
3.829475439,0,0,0,0,1330,9160,3902,72,0
3.830802721,0,0,0,0,4105,14411,22224,54,0
3.832097612,0,0,0,0,3369,21563,23710,26,19
3.833353484,0,0,0,0,0,15805,7787,91,140
3.834752608,0,0,0,0,0,7920,19789,14,81
3.836013296,0,0,0,0,0,0,0,0,0
3.837271099,0,0,0,0,0,17935,8082,87,144
3.838520853,0,0,0,0,0,9856,23809,30,100
3.839888568,0,0,0,0,0,17643,25090,24,33
3.841193445,0,0,0,0,0,22999,28611,101,257
3.842438971,0,0,0,0,0,10890,6203,27,36
3.843885054,0,0,0,0,0,14752,26213,30,51
3.845193818,0,0,0,0,0,21095,25899,24,17
3.846469638,0,0,0,0,0,21117,24870,95,243
3.847754046,0,0,0,0,0,10027,5637,27,18
3.849111906,0,0,0,0,0,13463,25600,30,26
3.850396135,0,0,0,0,0,0,0,0,0
3.851666206,413897,0,0,0,0,11699,7598,105,135
3.853004302,516574,0,0,0,0,0,22191,46,170
3.854365649,868840,0,0,0,0,0,25773,70,149
3.855646416,752539,21806,1248850,0,0,0,11390,29,14
3.856958889,353158,16474,527760,0,0,0,0,80,109
3.858338386,597362,24207,923379,0,0,0,0,51,109
3.85967905,813904,26645,1380418,0,0,0,0,23,6
3.860962096,585931,7836,1007325,0,0,0,0,91,140
3.862286892,287746,19969,381133,0,0,0,0,17,74
3.863596412,0,0,0,0,0,0,0,0,0
3.864812648,734418,8300,1284003,0,0,0,0,101,157
3.866144479,383107,22113,517606,0,0,0,0,75,166
3.867436069,624146,25035,974466,0,0,0,0,35,106
3.868752696,865893,26918,1382244,0,0,0,0,109,214
3.870062672,472730,7485,792396,0,0,0,0,92,133
3.871394161,431041,23371,620794,18295,0,0,0,24,91
3.872734218,865428,25137,1364242,19844,0,0,0,0,34
3.873971532,706124,8180,1214773,19346,0,0,0,0,144
3.875351653,176998,19634,173726,11278,0,0,0,0,74
3.87664071,0,0,0,0,0,0,0,0,0
3.877897494,850381,26346,1379138,26838,0,0,0,0,206
3.879184643,417523,7389,732247,12536,0,0,0,0,12
3.880514257,420058,20720,657772,10059,4397,0,0,0,7
3.881839496,863543,27286,1385866,26563,4297,0,0,0,0
3.883112116,691246,8194,1221826,17029,2442,0,0,0,0
3.884372303,267139,22724,315642,18026,3788,0,0,0,0
3.885755919,767163,24653,1239399,19033,3675,0,0,0,0
3.887040405,806867,26478,1379701,20100,4792,0,0,0,0
3.888309739,0,0,0,0,0,0,0,0,0
3.889575401,0,0,0,0,0,0,0,0,0
3.890834521,0,0,0,0,0,0,0,0,0
3.892058298,0,0,0,0,0,0,0,0,0
3.893320949,0,0,0,0,0,0,0,0,0
3.89462228,0,0,0,0,0,0,0,0,0
3.895902657,0,0,0,0,0,0,0,0,0
3.897184611,720817,8222,1251813,17448,3199,0,0,0,0
3.898471429,394720,22990,551648,17995,4446,0,0,0,0
3.899783991,593205,23468,965944,13494,3621,0,0,0,0
3.901136576,853345,27104,1385151,26510,4888,0,0,0,0
3.902428139,525655,7719,941054,13017,2318,0,0,0,0
3.903770225,302927,19475,442181,8051,2412,0,0,0,0
3.905090392,0,0,0,0,0,0,0,0,0
3.906343733,573680,7786,982313,16771,2539,0,0,0,0
3.907605862,349470,23497,437163,20041,3760,0,0,0,0
3.908940292,841601,25019,1361631,21381,3608,0,0,0,0
3.910228871,797485,26510,1385978,20809,4876,0,0,0,0
3.911517559,322293,4623,531868,7079,1168,8930,0,0,0
3.912833163,0,24339,856870,14850,3545,13330,0,0,0
3.914174114,0,27072,1384975,29486,4959,23728,0,0,0
3.915436013,0,6610,691064,16214,2530,12737,15734,0,0
3.916755119,0,0,701822,11451,2471,10936,20222,0,0
3.918053712,0,0,0,0,0,0,0,0,0
3.919325912,0,0,1043168,16630,2383,17346,8341,0,0
3.920605025,0,0,445918,20877,3615,10087,22956,0,0
3.921964576,0,0,0,19217,3510,19426,24342,0,0
3.923247456,0,0,0,20077,4734,21700,27084,0,0
3.924527059,0,0,0,14376,2472,11473,7529,0,0
3.925941328,0,0,0,18311,3593,12757,22488,0,0
3.927309298,0,0,0,20730,3990,21446,24440,0,0
3.92859039,0,0,0,15757,2372,19407,9339,0,0
3.929865293,0,0,0,8118,2471,3025,18441,0,0
3.931168795,0,0,0,0,0,0,0,0,0
3.932421561,0,0,0,19045,2373,19376,9298,0,0
3.933685715,0,0,0,19553,3644,10744,22749,0,0
3.934989418,0,0,0,20799,3843,17313,23293,0,0
3.936269235,0,0,0,50568,5079,22845,28263,37,0
3.937535956,0,0,0,0,1139,9088,3898,74,0
3.938845893,0,0,0,0,3477,14638,23821,45,0
3.940118386,0,0,0,0,4773,22249,28151,38,40
3.941408735,0,0,0,0,0,13742,7594,91,132
3.942762647,0,0,0,0,0,9383,19328,14,81
3.944030547,0,0,0,0,0,0,0,0,0
3.945292042,0,0,0,0,0,17250,7979,100,139
3.94654055,0,0,0,0,0,9968,22818,87,175
3.94785496,0,0,0,0,0,18318,23764,34,113
3.949155074,0,0,0,0,0,21131,16571,98,168
3.950433562,0,0,0,0,0,9842,14588,77,151
3.951738219,0,0,0,0,0,15369,23287,40,106
3.953108055,0,0,0,0,0,22950,27894,105,207
3.95434791,0,0,0,0,0,14091,7596,95,136
3.955664473,0,0,0,0,0,9357,19387,12,79
3.95694817,0,0,0,0,0,0,0,0,0
3.958222576,0,0,0,0,0,15471,7803,93,135
3.959514507,0,0,0,0,0,8586,21657,56,144
3.960829863,0,0,0,0,0,22843,25891,84,159
3.962112168,0,0,0,0,0,20031,9211,103,149
3.963363058,0,0,0,0,0,9294,21935,26,77
3.964700114,715712,0,0,0,0,0,24354,17,26
3.965961971,882498,0,0,0,0,0,25626,112,220
3.967257525,456663,0,0,0,0,0,8273,92,143
3.968566746,418320,26525,621500,0,0,0,3272,21,87
3.969893476,0,0,0,0,0,0,0,0,0
3.97114943,526057,7667,810286,0,0,0,0,103,156
3.972468424,527815,22385,744709,31903,0,0,0,3,125
3.973791167,782372,24589,1217368,21838,0,0,0,0,57
3.975095719,811833,25222,1373741,23153,0,0,0,0,29
3.976380309,285871,3606,472500,10369,0,0,0,0,127
3.977693665,603767,22337,904695,20801,0,0,0,0,155
3.98094946,1711313,51029,2752275,53345,0,0,0,0,331
3.982281715,0,0,0,0,0,0,0,0,0
3.983569048,101668,3094,159794,7739,0,0,0,0,22
3.984891267,765608,22724,1216639,20588,0,0,0,0,42
3.986167664,0,0,0,0,0,0,0,0,0
3.987410368,0,0,0,0,0,0,0,0,0
3.988673953,0,0,0,0,0,0,0,0,0
3.989921067,0,0,0,0,0,0,0,0,0
3.991151722,0,0,0,0,0,0,0,0,0
3.992344981,0,0,0,0,0,0,0,0,0
3.993544046,0,0,0,0,0,0,0,0,0
3.994709699,0,0,0,0,0,0,0,0,0
3.995967172,0,0,0,0,0,0,0,0,0
3.997145234,0,0,0,0,0,0,0,0,0
3.998391081,0,0,0,0,0,0,0,0,0
3.99963594,0,0,0,0,0,0,0,0,0
4.000797102,0,0,0,0,0,0,0,0,0
4.001980439,0,0,0,0,0,0,0,0,0
4.003193321,0,0,0,0,0,0,0,0,0
4.004384392,0,0,0,0,0,0,0,0,0
4.005630193,0,0,0,0,0,0,0,0,0
4.00692884,0,0,0,0,0,0,0,0,0
4.008133765,0,0,0,0,0,0,0,0,0
4.009475752,0,0,0,0,0,0,0,0,0
4.010837568,1003114,27253,1500785,33916,0,0,0,0,283
4.012127208,773447,21732,1238162,18647,7585,0,0,0,27
4.013422686,0,0,0,0,0,0,0,0,0
4.014677225,0,0,0,0,0,0,0,0,0
4.015958174,0,0,0,0,0,0,0,0,0
4.017211909,0,0,0,0,0,0,0,0,0
4.018461231,0,0,0,0,0,0,0,0,0
4.019741907,0,0,0,0,0,0,0,0,0
4.021153775,0,0,0,0,0,0,0,0,0
4.022433483,0,0,0,0,0,0,0,0,0
4.023685975,0,0,0,0,0,0,0,0,0
4.024934577,0,0,0,0,0,0,0,0,0
4.026189955,0,0,0,0,0,0,0,0,0
4.027463919,0,0,0,0,0,0,0,0,0
4.028723096,0,0,0,0,0,0,0,0,0
4.029975803,0,0,0,0,0,0,0,0,0
4.031224517,0,0,0,0,0,0,0,0,0
4.032492942,0,0,0,0,0,0,0,0,0
4.033712931,215433,3387,346626,10715,6946,0,0,0,0
4.035115697,777351,25590,1047473,25384,13196,0,0,0,0
4.03643135,783651,28725,1392866,26405,8213,23345,0,0,0
4.037719738,0,7294,749352,16385,3591,13859,0,0,0
4.039095785,0,20693,640138,12666,2813,10131,0,0,0
4.040379412,0,0,0,0,0,0,0,0,0
4.041630859,0,7657,971392,17267,2739,16414,0,0,0
4.042895972,0,22272,510685,18688,3894,9782,0,0,0
4.044203181,0,11315,1301239,18764,3958,20613,42012,0,0
4.045492888,0,0,1341646,24200,5235,22378,25769,0,0
4.046797669,0,0,517141,12339,1505,8844,5155,0,0
4.048056581,0,0,953652,14974,3967,14096,23979,0,0
4.049367117,0,0,0,29318,6090,23352,26518,0,0
4.050645868,0,0,0,12888,2997,12855,7772,0,0
4.051977286,0,0,0,11469,3654,9504,19949,0,0
4.053259985,0,0,0,0,0,0,0,0,0
4.054528989,0,0,0,20100,4152,15479,9447,0,0
4.05578487,0,0,0,19672,4619,10477,22801,0,0
4.057156934,0,0,0,26077,4246,22156,24896,0,0
4.058431039,0,0,0,21690,5156,22149,27989,0,0
4.059679535,0,0,0,7334,1399,6247,3837,0,0
4.060996245,0,0,0,17707,3932,16856,24461,0,0
4.062273985,0,0,0,23412,5495,22134,27261,0,0
4.063550493,0,0,0,10897,2740,11326,8472,35,0
4.064854819,0,0,0,0,2988,12290,22455,20,0
4.066155955,0,0,0,0,0,0,0,0,0
4.067412215,0,0,0,0,3531,12774,7809,25,26
4.068731429,0,0,0,0,0,11004,22111,52,92
4.070058854,0,0,0,0,0,22807,25004,73,126
4.071355893,0,0,0,0,0,19519,8643,25,13
4.072633848,331062,0,0,0,0,0,22680,88,106
4.073932516,724201,0,0,0,0,0,23775,49,114
